Date,Open,High,Low,Close,Adj Close,Volume
2018-06-01,613.2000122070312,658.4000244140625,576.5999755859375,589.4000244140625,541.2481689453125,6155439
<<<<<<< HEAD
2018-07-01,584.5999755859375,699.0,582.5999755859375,659.7999877929688,612.166015625,3712161
2018-08-01,660.0,674.0,642.2000122070312,652.0,604.92919921875,3679157
2018-09-01,652.0,657.5999755859375,598.5999755859375,652.0,604.92919921875,3795084
2018-10-01,653.2000122070312,694.4000244140625,575.5999755859375,665.7999877929688,617.73291015625,6408866
2018-11-01,681.7999877929688,702.5999755859375,577.0,595.2000122070312,552.2299194335938,12658800
2018-12-01,613.2000122070312,613.2000122070312,567.7999877929688,576.5999755859375,540.8299560546875,3779518
2019-01-01,576.5999755859375,631.5999755859375,571.0,618.0,579.6617431640625,4923804
2019-02-01,625.0,676.5999755859375,623.7999877929688,668.2000122070312,626.7474975585938,3009709
2019-03-01,673.4000244140625,702.4000244140625,665.0,674.5999755859375,632.75048828125,3162483
2019-04-01,676.4000244140625,691.0,631.2000122070312,679.0,636.8775024414062,4191672
2019-05-01,680.0,732.5999755859375,678.5999755859375,697.7999877929688,654.51123046875,3711308
2019-06-01,701.7999877929688,758.0,603.7999877929688,616.4000244140625,578.1610717773438,6134749
2019-07-01,623.0,657.2000122070312,582.7999877929688,590.4000244140625,553.77392578125,6097196
2019-08-01,589.0,601.7999877929688,529.5999755859375,570.0,539.7802734375,5825373
2019-09-01,569.5999755859375,591.4000244140625,556.4000244140625,581.4000244140625,550.5758666992188,4712608
2019-10-01,586.2000122070312,594.7999877929688,497.1000061035156,514.2000122070312,486.9385986328125,8121272
2019-11-01,521.4000244140625,537.5999755859375,502.6000061035156,515.0,487.6961669921875,6836195
2019-12-01,516.0,541.4000244140625,509.0,529.4000244140625,508.2726745605469,5095052
=======
2018-07-01,584.5999755859375,699.0,582.5999755859375,659.7999877929688,612.1660766601562,3712161
2018-08-01,660.0,674.0,642.2000122070312,652.0,604.92919921875,3679157
2018-09-01,652.0,657.5999755859375,598.5999755859375,652.0,604.92919921875,3795084
2018-10-01,653.2000122070312,694.4000244140625,575.5999755859375,665.7999877929688,617.7329711914062,6408866
2018-11-01,681.7999877929688,702.5999755859375,577.0,595.2000122070312,552.2298583984375,12658800
2018-12-01,613.2000122070312,613.2000122070312,567.7999877929688,576.5999755859375,540.8298950195312,3779518
2019-01-01,576.5999755859375,631.5999755859375,571.0,618.0,579.6617431640625,4923804
2019-02-01,625.0,676.5999755859375,623.7999877929688,668.2000122070312,626.74755859375,3009709
2019-03-01,673.4000244140625,702.4000244140625,665.0,674.5999755859375,632.7504272460938,3162483
2019-04-01,676.4000244140625,691.0,631.2000122070312,679.0,636.8775024414062,4191672
2019-05-01,680.0,732.5999755859375,678.5999755859375,697.7999877929688,654.5111694335938,3711308
2019-06-01,701.7999877929688,758.0,603.7999877929688,616.4000244140625,578.1610107421875,6134749
2019-07-01,623.0,657.2000122070312,582.7999877929688,590.4000244140625,553.77392578125,6097196
2019-08-01,589.0,601.7999877929688,529.5999755859375,570.0,539.7802734375,5825373
2019-09-01,569.5999755859375,591.4000244140625,556.4000244140625,581.4000244140625,550.5758056640625,4712608
2019-10-01,586.2000122070312,594.7999877929688,497.1000061035156,514.2000122070312,486.9386291503906,8121272
2019-11-01,521.4000244140625,537.5999755859375,502.6000061035156,515.0,487.6961975097656,6836195
2019-12-01,516.0,541.4000244140625,509.0,529.4000244140625,508.27264404296875,5095052
>>>>>>> 40459712363fa415050b950dd1c26fd8201bd876
2020-01-01,529.4000244140625,532.0,478.79998779296875,502.79998779296875,482.73419189453125,10267331
2020-02-01,500.0,563.0,466.70001220703125,480.8999938964844,461.70819091796875,7219939
2020-03-01,495.79998779296875,514.5999755859375,406.79998779296875,508.79998779296875,488.4947509765625,13422737
2020-04-01,499.79998779296875,607.7999877929688,491.8999938964844,586.7999877929688,563.3818969726562,7872356
2020-05-01,583.0,659.2000122070312,580.5999755859375,649.2000122070312,623.2916259765625,6858438
2020-06-01,649.2000122070312,698.7999877929688,603.2000122070312,684.0,656.702880859375,7038723
<<<<<<< HEAD
2020-07-01,682.7999877929688,734.0,675.2000122070312,717.0,688.3858642578125,5174978
=======
2020-07-01,682.7999877929688,734.0,675.2000122070312,717.0,688.3859252929688,5174978
>>>>>>> 40459712363fa415050b950dd1c26fd8201bd876
2020-08-01,715.0,727.5999755859375,679.7999877929688,716.2000122070312,687.6177978515625,4240734
2020-09-01,716.2000122070312,727.5999755859375,670.7999877929688,705.7999877929688,677.6328125,5391165
2020-10-01,699.2000122070312,701.4000244140625,630.0,643.7999877929688,618.1071166992188,7392817
2020-11-01,648.0,691.2000122070312,592.5999755859375,604.5999755859375,580.4715576171875,6409177
2020-12-01,618.0,638.0,592.2000122070312,626.4000244140625,601.401611328125,5550743
2021-01-01,626.4000244140625,641.2000122070312,527.5999755859375,556.5999755859375,534.3871459960938,9018959
<<<<<<< HEAD
2021-02-01,572.0,576.2000122070312,512.4000244140625,528.7999877929688,507.696533203125,5378079
=======
2021-02-01,572.0,576.2000122070312,512.4000244140625,528.7999877929688,507.69659423828125,5378079
>>>>>>> 40459712363fa415050b950dd1c26fd8201bd876
2021-03-01,538.2000122070312,582.4000244140625,504.0,576.4000244140625,553.39697265625,7491268
2021-04-01,576.4000244140625,617.7999877929688,541.4000244140625,568.5999755859375,545.9082641601562,6932364
2021-05-01,573.7999877929688,592.5999755859375,532.2000122070312,546.4000244140625,524.59423828125,4970578
2021-06-01,545.5999755859375,585.0,538.5999755859375,566.0,549.9108276367188,4243238
2021-07-01,571.5999755859375,604.7999877929688,540.7999877929688,564.0,547.9676513671875,6650744
2021-08-01,564.5999755859375,591.7999877929688,555.0,581.2000122070312,564.6787109375,4080630
2021-09-01,582.2000122070312,586.5999755859375,524.4000244140625,524.4000244140625,509.4933166503906,6386543
2021-10-01,525.0,532.0,486.29998779296875,512.0,497.44580078125,7260856
2021-11-01,514.2000122070312,544.4000244140625,486.70001220703125,487.8999938964844,474.0308837890625,4578988
2021-12-01,489.29998779296875,519.0,474.6000061035156,515.4000244140625,507.2205505371094,4383297
2022-01-01,515.5999755859375,561.5999755859375,495.3999938964844,529.4000244140625,520.9983520507812,7041423
2022-02-01,531.5999755859375,538.2000122070312,455.0,484.6000061035156,476.9093322753906,4622768
2022-03-01,484.6000061035156,503.79998779296875,453.6000061035156,496.70001220703125,488.81732177734375,5449190
2022-04-01,499.79998779296875,561.2000122070312,490.1000061035156,553.0,544.2238159179688,4292470
2022-05-01,552.0,569.4000244140625,474.3999938964844,519.5999755859375,511.3538513183594,4460401
2022-06-01,519.7999877929688,538.0,467.3999938964844,516.5999755859375,508.4014587402344,4229581
2022-07-01,513.7999877929688,546.7999877929688,443.3999938964844,475.79998779296875,468.24896240234375,6154877
2022-08-01,475.79998779296875,487.5,425.29998779296875,432.20001220703125,425.3409423828125,4781723
2022-09-01,430.0,445.8999938964844,368.5,374.79998779296875,368.85186767578125,5934104
2022-10-01,374.79998779296875,438.0,360.1000061035156,418.3999938964844,411.7599182128906,5640486
2022-11-01,418.8999938964844,453.29998779296875,405.79998779296875,436.6000061035156,429.6711120605469,4371616
2022-12-01,438.1000061035156,604.0,438.1000061035156,499.70001220703125,499.70001220703125,8674022
2023-01-01,501.79998779296875,523.0,486.1000061035156,503.6000061035156,503.6000061035156,4740302
2023-02-01,505.0,527.4000244140625,484.5,487.8999938964844,487.8999938964844,3735997
2023-03-01,488.6000061035156,526.7999877929688,479.79998779296875,521.0,521.0,4069051
2023-04-01,517.7999877929688,557.7999877929688,505.79998779296875,525.7999877929688,525.7999877929688,2788902
2023-05-01,530.0,549.2000122070312,513.7999877929688,537.4000244140625,537.4000244140625,1526421
